collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
Arrow Revolver		PHOENIX Project					不明	不明	不明	不明
Unknown Climax		PHOENIX Project					Unknown Climax		https://music.youtube.com/browse/MPREb_DLwCWZ7OwZz	https://music.youtube.com/watch?v=
Catalia(beta)		marisada					不明	不明	不明	不明
LOST.		かめかっぱ					LOST.		https://music.youtube.com/browse/MPREb_rQUNAeenRbC	https://music.youtube.com/watch?v=
HEROINES		かめかっぱ					HEROINES		https://music.youtube.com/browse/MPREb_KSRwy38lHOR	https://music.youtube.com/watch?v=
風光明媚		かめかっぱ					風光明媚		https://music.youtube.com/browse/MPREb_dF4i5tTWaFk	https://music.youtube.com/watch?v=
VANISHED MAIDEN サウンドトラック		disfact					不明	不明	不明	不明
デコヒーレンスの神鏡解釈		disfact					不明	不明	不明	不明
ナイトメアダイアリーEP		斧家					不明	不明	不明	不明
Electric Calamity		斧家					不明	不明	不明	不明
Fortunate Flower		斧家					不明	不明	不明	不明
幻想の蓮		斧家					不明	不明	不明	不明
ポロロスキーツアー		as Qool as Qucumber					不明	不明	不明	不明
bullshit!		Riverside					不明	不明	不明	不明
metamorphoXIs		Riverside					不明	不明	不明	不明
Edis révir ＋		Riverside					不明	不明	不明	不明
Moonlight Windia		Riverside					不明	不明	不明	不明
東方ぱーぷる		Riverside					不明	不明	不明	不明
コンピレーションアルバム収録曲集		Riverside					不明	不明	不明	不明
Château Bleu		Riverside					不明	不明	不明	不明
をどりうた		Riverside					不明	不明	不明	不明
Edis révir		Riverside					不明	不明	不明	不明
Gran Sphere		Riverside					不明	不明	不明	不明
永夜の理		Riverside					不明	不明	不明	不明
opt		Riverside					不明	不明	不明	不明
幻想郷ライフシンドローム		Riverside					不明	不明	不明	不明
よひむすび		Riverside					不明	不明	不明	不明
Fleurir...		Riverside					不明	不明	不明	不明
Gran Magna		Riverside					不明	不明	不明	不明
鏡花風月		Riverside					不明	不明	不明	不明
HEAVENLY PHOENIX		Orpheus of Flame					HEAVENLY PHOENIX		https://music.youtube.com/browse/MPREb_Sl6jBzDH8Y6	https://music.youtube.com/watch?v=
Blade of Infinity		Orpheus of Flame					不明	不明	不明	不明
ワールドレコード		LSDとactivity					ワールドレコード		https://music.youtube.com/browse/MPREb_YnOPFmIUCrF	https://music.youtube.com/watch?v=
カラフルノート		LSDとactivity					カラフルノート		https://music.youtube.com/browse/MPREb_MG3gJUaN83E	https://music.youtube.com/watch?v=
サークルトリップ		LSDとactivity					サークルトリップ		https://music.youtube.com/browse/MPREb_PNA0HQb7o3L	https://music.youtube.com/watch?v=
Starry Presto		Halozy					不明	不明	不明	不明
Crescendo Planet		Halozy					不明	不明	不明	不明
Heartcore Forte		Halozy					不明	不明	不明	不明
物凄いベスト		Halozy					不明	不明	不明	不明
東方幻鍵音3 -END OF ILLUSION-		Glassy:oceaN					不明	不明	不明	不明
花弁雪の降る日には		Glassy:oceaN					不明	不明	不明	不明
東方幻鍵音~LOTUS GROOVE~		Glassy:oceaN					不明	不明	不明	不明
よいやみにっき！		Glassy:oceaN					不明	不明	不明	不明
Shinen		Glassy:oceaN					不明	不明	不明	不明
幻想古今奇譚		Glassy:oceaN					不明	不明	不明	不明
Яuler License -Prelude-		ぬるはち					不明	不明	不明	不明
Яuler License		ぬるはち					不明	不明	不明	不明
Hi-Speed TOHO EURO feat.黒崎朔夜 ver2.0		556ミリメートル					不明	不明	不明	不明
Hi-SPEED TOHO EURO MAX		556ミリメートル					不明	不明	不明	不明
innocent affection		556ミリメートル					不明	不明	不明	不明
Something for you		556ミリメートル					不明	不明	不明	不明
Delight Hour e.p.		少女理論観測所					不明	不明	不明	不明
Triangle		TsuBaKi					不明	不明	不明	不明
FoundLoudness		RoundLoudness					不明	不明	不明	不明
Laid Out Ones		RoundLoudness					Laid Out Ones		https://music.youtube.com/browse/MPREb_ajms0ir12pJ	https://music.youtube.com/watch?v=
Battle in the Sky		Parasol Pig					不明	不明	不明	不明
Breezy Step		Parasol Pig					不明	不明	不明	不明
恋色マスタースパーク_Rock Instrumental/幽雅に咲かせ墨染の桜 ～ Border of Life_mellow&groove		ROUGHTIME					不明	不明	不明	不明
Springtime is here		ROUGH TIME					Springtime is here		https://music.youtube.com/browse/MPREb_67OEcez3iye	https://music.youtube.com/watch?v=
自由回廊		05music壱					不明	不明	不明	不明
Eastern Fairy Tale		Bitplane					不明	不明	不明	不明
Charisma Lash Type-M		趣味工房にんじんわいん					不明	不明	不明	不明
Charisma Lash Type-S		趣味工房にんじんわいん					不明	不明	不明	不明
Charisma Lash Type-R		趣味工房にんじんわいん					不明	不明	不明	不明
Charisma Lash Type-A		趣味工房にんじんわいん					不明	不明	不明	不明
Charisma Lash Type-L		趣味工房にんじんわいん					不明	不明	不明	不明
東方アレンジArchives		舌打カーニバル					不明	不明	不明	不明
復活の「S」		舌打カーニバル					不明	不明	不明	不明
東方血祭り 〜Red Carnival〜		舌打カーニバル					不明	不明	不明	不明
東方精神病少女達		百鬼繚乱					不明	不明	不明	不明
東方月艶花		百鬼繚乱					不明	不明	不明	不明
東方戦車道オリジナルサウンドトラック		森の民やむぅ					不明	不明	不明	不明
東方行進曲アレンジ合同		森の民やむぅ					不明	不明	不明	不明
絵本仕掛けのワンダーランド		少女理論観測所					絵本仕掛けのワンダーランド		https://music.youtube.com/browse/MPREb_25ItCfP6ZoE	https://music.youtube.com/watch?v=
Chillout Winter -Four Seasons Library vol.4-		少女理論観測所					不明	不明	不明	不明
TIME STRANGER		少女理論観測所					TIME STRANGER		https://music.youtube.com/browse/MPREb_3GQ5wTn9OqM	https://music.youtube.com/watch?v=
Border on Blossom		少女理論観測所					Border on Blossom		https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=
showcase i		少女理論観測所					showcase i		https://music.youtube.com/browse/MPREb_QfjeaDdwfap	https://music.youtube.com/watch?v=
FALL FEEL FALL -Four Seasons Library vol.3-		少女理論観測所					不明	不明	不明	不明
ParallelEnd Observer		少女理論観測所					ParallelEnd Observer		https://music.youtube.com/browse/MPREb_NjK2TXXE9Id	https://music.youtube.com/watch?v=
Pieces of Seasons -Four Seasons Library Extra-		少女理論観測所					Pieces of Seasons -Four Seasons Library Extra-		https://music.youtube.com/browse/MPREb_WTXN1cbhZtI	https://music.youtube.com/watch?v=
Flowering Summer -Four Seasons Library vol.2-		少女理論観測所					不明	不明	不明	不明
Silent Reality		少女理論観測所					Silent Reality		https://music.youtube.com/browse/MPREb_YcjsMSberA5	https://music.youtube.com/watch?v=
東方邦楽集		外柿山					東方邦楽集		https://music.youtube.com/browse/MPREb_ezvWEtvFYCg	https://music.youtube.com/watch?v=
霽月と唯物夢想の収束線		マッコ屋					霽月と唯物夢想の収束線		https://music.youtube.com/browse/MPREb_82XZyV5VD3t	https://music.youtube.com/watch?v=
泡沫夢電幻想郷		マッコ屋					泡沫夢電幻想郷		https://music.youtube.com/browse/MPREb_Uh1SHS4iwy9	https://music.youtube.com/watch?v=
有形霧消の『　』		マッコ屋					有形霧消の『 』		https://music.youtube.com/browse/MPREb_SPL3mPdrjRr	https://music.youtube.com/watch?v=
モノジタイ幻想トキシコシス		マッコ屋					モノジタイ幻想トキシコシス		https://music.youtube.com/browse/MPREb_DFv3VoAOaop	https://music.youtube.com/watch?v=
退廃幻想のアムネジア		マッコ屋					退廃幻想のアムネジア		https://music.youtube.com/browse/MPREb_dAZCtH0fijh	https://music.youtube.com/watch?v=
神聖エンストゥルカ - Hún er enn stúlka		マッコ屋					神聖エンストゥルカ (Hún er enn stúlka)		https://music.youtube.com/browse/MPREb_4kUpwRZRkEE	https://music.youtube.com/watch?v=
ドレアムスーデイルズ - Dream þú deyrð		マッコ屋					ドレアムスーデイルズ (Dream þú deyrð)		https://music.youtube.com/browse/MPREb_G65QR00ayzB	https://music.youtube.com/watch?v=
イモート・シンドローム！		マッコ屋					イモート・シンドローム!		https://music.youtube.com/browse/MPREb_tJPqjIYP3bs	https://music.youtube.com/watch?v=
揺籃の憑坐とセピアの寓意幻想		マッコ屋					揺籃の憑坐とセピアの寓意幻想		https://music.youtube.com/browse/MPREb_SIYL946fTes	https://music.youtube.com/watch?v=
虚実的音価、回顧性景象		マッコ屋					虚実的音価、回顧性景象		https://music.youtube.com/browse/MPREb_LnztYzrS7GO	https://music.youtube.com/watch?v=
ギブミースカートショータイム		フーリンキャットマーク					不明	不明	不明	不明
スターライトワンピースター		フーリンキャットマーク					不明	不明	不明	不明
幻想メルヴェイユ		フーリンキャットマーク					不明	不明	不明	不明
ベイビーリトルシティ		フーリンキャットマーク					不明	不明	不明	不明
琥珀のアルテミス		フーリンキャットマーク					不明	不明	不明	不明
星の砂漠のマルクパージュ		フーリンキャットマーク					不明	不明	不明	不明
Personal moment		フーリンキャットマーク					不明	不明	不明	不明
マリベルマールクラシック(BEST)		フーリンキャットマーク					不明	不明	不明	不明
夕闇トワエモア		フーリンキャットマーク					不明	不明	不明	不明
ネコマチプリンセス		フーリンキャットマーク					不明	不明	不明	不明
ロマンティークオルタード		フーリンキャットマーク					不明	不明	不明	不明
Land Percuss		インスタントフィルハーモニー					不明	不明	不明	不明
1st MOVEMENT		インスタントフィルハーモニー					不明	不明	不明	不明
天空の宝船		インスタントフィルハーモニー					不明	不明	不明	不明
Scarlet		インスタントフィルハーモニー					不明	不明	不明	不明
秘封旅路録		インスタントフィルハーモニー					続 秘封旅路録		https://music.youtube.com/browse/MPREb_jrXkeQpCgJQ	https://music.youtube.com/watch?v=
白玉楼 杪冬の陣		インスタントフィルハーモニー					不明	不明	不明	不明
Phantom Photograph		アベニュールーム					不明	不明	不明	不明
Hell Galaxy		アベニュールーム					不明	不明	不明	不明
百花繚乱		アベニュールーム					不明	不明	不明	不明
Funky Frenzy		アベニュールーム					不明	不明	不明	不明
桜蝶演舞		アベニュールーム					不明	不明	不明	不明
Phantasmal Intersection		アベニュールーム					不明	不明	不明	不明
ReBirth		アベニュールーム					不明	不明	不明	不明
Extra World!		アベニュールーム					不明	不明	不明	不明
Radiant Moment		アベニュールーム					不明	不明	不明	不明
其の少女は、藿香薊の花が枯れるのを待ち侘びた。e.p.		アオイツキヲミテタ					不明	不明	不明	不明
Feedback		アオイツキヲミテタ					不明	不明	不明	不明
Iris e.p.		アオイツキヲミテタ					不明	不明	不明	不明
華が咲いた。退紅の昔日と共に。		アオイツキヲミテタ					不明	不明	不明	不明
バンド・デシネ		アオイツキヲミテタ					不明	不明	不明	不明
Tranquilizer e.p.		アオイツキヲミテタ					不明	不明	不明	不明
Snowdrop		アオイツキヲミテタ					不明	不明	不明	不明
弦想郷		れいんふぉれすと					不明	不明	不明	不明
暗闇の中で		れいんふぉれすと					不明	不明	不明	不明
封印されし稲田姫様に叱られるから！		ゆっくり村のくりゅさんち					不明	不明	不明	不明
待宵月/永夜の望み		ゆっくり村のくりゅさんち					不明	不明	不明	不明
東方角笛五重奏		はるまめ工房					不明	不明	不明	不明
東方角笛奏 vol.1～Sound of Suwa.		はるまめ工房					不明	不明	不明	不明
eye's_89		Whinartense(89P)					不明	不明	不明	不明
永-TOKOSHIE		tsubakinapoleon					不明	不明	不明	不明
Every Missing Mystic Mxxxxxx		tsubakinapoleon					不明	不明	不明	不明
Cadeau~親愛なる君へ		tsubakinapoleon					不明	不明	不明	不明
永-TOWA~下弦ノ章		tsubakinapoleon					不明	不明	不明	不明
id est		the Perfect Insiders					不明	不明	不明	不明
stella mira		the Perfect Insiders					不明	不明	不明	不明
p ＞ .05		the Perfect Insiders					不明	不明	不明	不明
TOHO Lexicon vol.2 WitchCrafts		Redox Reaction					不明	不明	不明	不明
TOHO Lexicon		Redox Reaction					不明	不明	不明	不明
Dreamer sealーEP		mors mos					不明	不明	不明	不明
プチカミロマンティカ		MN-logic24					プチカミロマンティカ		https://music.youtube.com/browse/MPREb_o8DWftpEztv	https://music.youtube.com/watch?v=
ファンタスティックパンダワールド		MN-logic24					ファンタスティックパンダワールド		https://music.youtube.com/browse/MPREb_eaM9FiWTQrA	https://music.youtube.com/watch?v=
サクラヴコミュニケイション		MN-logic24					サクラヴコミュニケイション		https://music.youtube.com/browse/MPREb_CZG2pmL7Tpj	https://music.youtube.com/watch?v=
メクルメクドリーミン		MN-logic24					メクルメクドリーミン		https://music.youtube.com/browse/MPREb_NoLp2b4EYFc	https://music.youtube.com/watch?v=
風色のシンフォニック・スイート		Melodic Taste					風色のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_5nm1HsMLT9l	https://music.youtube.com/watch?v=
夢色のシンフォニック・スイート		Melodic Taste					夢色のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_ijge2s5sUMQ	https://music.youtube.com/watch?v=
緋萃のシンフォニック・スイート		Melodic Taste					緋萃のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_RtXWnqlRSs4	https://music.youtube.com/watch?v=
秘密のシンフォニック・スイート		Melodic Taste					秘密のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_FirRuoFP39R	https://music.youtube.com/watch?v=
風ノ紅		Melodic Taste					風ノ紅		https://music.youtube.com/browse/MPREb_lQsyFN3VSAl	https://music.youtube.com/watch?v=
桜色のシンフォニック・スイート		Melodic Taste					桜色のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_OAzAP4h8x2f	https://music.youtube.com/watch?v=
東方交響録～第二集～		Melodic Taste					東方交響録~第二集~		https://music.youtube.com/browse/MPREb_Qt1f3qCZxkj	https://music.youtube.com/watch?v=
空色のシンフォニック・スイート		Melodic Taste					空色のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_Um3zZVMkAOz	https://music.youtube.com/watch?v=
紺色のシンフォニック・スイート		Melodic Taste					紺色のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_oBdVilfbL1r	https://music.youtube.com/watch?v=
癒やしの幻奏響～紅～		Melodic Taste					癒やしの幻奏響~紅~		https://music.youtube.com/browse/MPREb_islYJ4JrSNX	https://music.youtube.com/watch?v=
地獄のシンフォニック・スイート		Melodic Taste					地獄のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_ldehifEOo6r	https://music.youtube.com/watch?v=
追憶のシンフォニック・スイート		Melodic Taste					追憶のシンフォニック・スイート		https://music.youtube.com/browse/MPREb_d3HnhtMJg1U	https://music.youtube.com/watch?v=
東方交響録～第一集～		Melodic Taste					東方交響録~第一集~		https://music.youtube.com/browse/MPREb_F2TsebrKGm7	https://music.youtube.com/watch?v=
東方 Chinema		Dot-Add9					不明	不明	不明	不明
Lass, with care		dat file records					不明	不明	不明	不明
Have a GoodTrip. Pt.2		dat file records					不明	不明	不明	不明
Modernization		dat file records					不明	不明	不明	不明
きたない東方アレンジ王道を往く欲張りセット		dat file records					不明	不明	不明	不明
RADICAL HIGHWAY		dat file records					不明	不明	不明	不明
Function -TO-HO EDM ARRANGE PACKAGE-		dat file records					不明	不明	不明	不明
きたない東方アレンジコンピ『強 い』		dat file records					不明	不明	不明	不明
METROPOLIS		dat file records					不明	不明	不明	不明
最後までチョコたっぷりきたない東方アレンジ「仕舞い」		dat file records					不明	不明	不明	不明
Summer Time Memories		dat file records					不明	不明	不明	不明
1st Anniversary		bunny rhyTHm					1st Anniversary		https://music.youtube.com/browse/MPREb_53je9q6tiwf	https://music.youtube.com/watch?v=
風に乗せ 天つ彼方へ		bunny rhyTHm					風に乗せ 天つ彼方へ		https://music.youtube.com/browse/MPREb_vq2DN1AWeSG	https://music.youtube.com/watch?v=
春酔い花唄		bunny rhyTHm					春酔い花唄		https://music.youtube.com/browse/MPREb_PsWp4tNeX0y	https://music.youtube.com/watch?v=
往昔とすれ違う夢		bunny rhyTHm					往昔とすれ違う夢		https://music.youtube.com/browse/MPREb_F0sD1jNteTX	https://music.youtube.com/watch?v=
月平線～Lunar Horizon		bunny rhyTHm					月平線~Lunar Horizon		https://music.youtube.com/browse/MPREb_Nze8C1Xw0JN	https://music.youtube.com/watch?v=
2nd Anniversary		bunny rhyTHm					2nd Anniversary		https://music.youtube.com/browse/MPREb_ED6Ml0lX9Nv	https://music.youtube.com/watch?v=
覚めぬ夢 届かぬ恋		bunny rhyTHm					覚めぬ夢 届かぬ恋		https://music.youtube.com/browse/MPREb_yDj0KezAI6g	https://music.youtube.com/watch?v=
紅い糸		bunny rhyTHm					紅い糸		https://music.youtube.com/browse/MPREb_SJr6ElbgAHJ	https://music.youtube.com/watch?v=
東方弦合奏集		Arisaki Works					東方弦合奏集		https://music.youtube.com/browse/MPREb_65ACJBEusye	https://music.youtube.com/watch?v=
東方弦合奏集 Vol.2		Arisaki Works					東方弦合奏集 Vol.2		https://music.youtube.com/browse/MPREb_Xb7orTuuvK0	https://music.youtube.com/watch?v=
Understanders vol.4		Wakaru Records					不明	不明	不明	不明
Understanders vol.3		Wakaru Records					不明	不明	不明	不明
東方Boss Rush -ReMastered Edit.-		Under Reverse					不明	不明	不明	不明
秘奏弦樂団		Under Reverse					不明	不明	不明	不明
東方旅情綺譚 調律版		Under Reverse					不明	不明	不明	不明
東方旅情綺譚 弐		Under Reverse					不明	不明	不明	不明
Eternity Reverie		Under Reverse					不明	不明	不明	不明
東方旅情綺譚 参		Under Reverse					不明	不明	不明	不明
東方旅情綺譚 山岳篇		Under Reverse					不明	不明	不明	不明
U.N.consciousness		Under Reverse					不明	不明	不明	不明
Sonnenhymne/走りの文		Team-bearhug					不明	不明	不明	不明
BESTOHODAMMIT		Team-bearhug					不明	不明	不明	不明
Owi, Grausame Morgensonne		Team-bearhug					不明	不明	不明	不明
TOHODAMMIT		Team-bearhug					不明	不明	不明	不明
マーガトロイドのシャンハイハイSDX		Team-bearhug					不明	不明	不明	不明
春にして君を離れ		Starless Trilogy					春にして君を離れ		https://music.youtube.com/browse/MPREb_NodxQiVdcfR	https://music.youtube.com/watch?v=
Day of the Dead		Starless Trilogy					不明	不明	不明	不明
花妖譚		Starless Trilogy					花妖譚		https://music.youtube.com/browse/MPREb_kZsDZ475i4S	https://music.youtube.com/watch?v=
NOBLE SAVAGE		Starless Trilogy					NOBLE SAVAGE		https://music.youtube.com/browse/MPREb_byZwmp6I99Z	https://music.youtube.com/watch?v=
月射録 ～ The Moon-shooter		Sensitive Heart					月射録 ~ The Moon-shooter		https://music.youtube.com/browse/MPREb_dVnZZfVbENE	https://music.youtube.com/watch?v=
桜幻樂典 ～ Fantasic record of Cherry-blossom		Sensitive Heart					桜幻樂典 ~ Fantasic record of Cherry-blossom		https://music.youtube.com/browse/MPREb_dLTB6tlqCpY	https://music.youtube.com/watch?v=
Scarlet Destiny		Sensitive Heart					Scarlet Destiny		https://music.youtube.com/browse/MPREb_Ro4mOMYhwDy	https://music.youtube.com/watch?v=
Chillout Condiment		Clean Tears					Chillout condiment		https://music.youtube.com/browse/MPREb_rzQbgxAlLOT	https://music.youtube.com/watch?v=
ぶちあげアップデート！2		Rolling Contact					不明	不明	不明	不明
Distorted Terror		Rolling Contact					Distorted Terror		https://music.youtube.com/browse/MPREb_mtfAPCof61S	https://music.youtube.com/watch?v=
B/M INSTIGATOR		Rolling Contact					不明	不明	不明	不明
B/M ISOLATOR		Rolling Contact					不明	不明	不明	不明
Yabba Ragga Toho 2		Rolling Contact					Yabba Ragga Toho 3		https://music.youtube.com/browse/MPREb_UsWbsm4vJom	https://music.youtube.com/watch?v=
HEAVEN's SOUND EX-01		Rolling Contact					HEAVEN's SOUND 01		https://music.youtube.com/browse/MPREb_LVcn5krrMlp	https://music.youtube.com/watch?v=
MOOMBAHTOHO!		Rolling Contact					不明	不明	不明	不明
Soft Landing TOHO		Rolling Contact					Soft Landing TOHO		https://music.youtube.com/browse/MPREb_NJpmCG20DV0	https://music.youtube.com/watch?v=
Yabba Ragga Toho		Rolling Contact					Yabba Ragga Toho 3		https://music.youtube.com/browse/MPREb_UsWbsm4vJom	https://music.youtube.com/watch?v=
おしえて！聖おねえちゃん！		Rolling Contact					不明	不明	不明	不明
ぶちあげアップデート！3		Rolling Contact					不明	不明	不明	不明
Technical Master		Rolling Contact					不明	不明	不明	不明
ぶちあげアップデート！		Rolling Contact					不明	不明	不明	不明
Out of the Box		Rolling Contact					Out Of The Box		https://music.youtube.com/browse/MPREb_NWE3AjOhLRN	https://music.youtube.com/watch?v=
Psychedelic Shrine		Rolling Contact					不明	不明	不明	不明
Out of the Box 3		Rolling Contact					不明	不明	不明	不明
Twisted Bouncers 3		Rolling Contact					不明	不明	不明	不明
Visitor's Vision		POLTANEST					不明	不明	不明	不明
Akyu's Untouched Eurobeat Vol. 1		ShinkoNet					不明	不明	不明	不明
Phant0m		Murder Ground					不明	不明	不明	不明
Deep Down Utopia		MICMNIS					不明	不明	不明	不明
Grace of Faith		MICMNIS					不明	不明	不明	不明
Mystic Pocket Watch		MICMNIS					不明	不明	不明	不明
Le Reve		LUCIOLE*CAFE					不明	不明	不明	不明
Cafe de Luciole		LUCIOLE*CAFE					不明	不明	不明	不明
Crystal Ending		LUCIOLE*CAFE					不明	不明	不明	不明
レッツゴー！東方		K's Guitar					レッツゴー!東方		https://music.youtube.com/browse/MPREb_czBC22130TH	https://music.youtube.com/watch?v=
DANCE with WOLVES (2016 Re-Treatment mp3)		発熱巫女〜ず					不明	不明	不明	不明
Segredo (2016 Re-Treatment FLAC)		発熱巫女〜ず					不明	不明	不明	不明
DANCE with WOLVES (High-Resolution Audio)		発熱巫女〜ず					不明	不明	不明	不明
Segredo (2016 Re-Treatment mp3)		発熱巫女〜ず					不明	不明	不明	不明
Ground Snow		FELT					不明	不明	不明	不明
Silver Drive		FELT					不明	不明	不明	不明
Flower Flag		FELT					不明	不明	不明	不明
Little Planet		FELT					不明	不明	不明	不明
Rebirth Story		FELT					不明	不明	不明	不明
Fairy Queen		FELT					不明	不明	不明	不明
Stand Up		FELT					不明	不明	不明	不明
BlueDrop		FELT					不明	不明	不明	不明
Milky Wink		FELT					不明	不明	不明	不明
Artificial Eden		Echollapsar					不明	不明	不明	不明
駄work。		ClumsyRecord					駄work。		https://music.youtube.com/browse/MPREb_9qFWGuR3LM0	https://music.youtube.com/watch?v=
東方DriveMode2		CC姫工					不明	不明	不明	不明
東方DriveMode		CC姫工					不明	不明	不明	不明
東方BATTLE INSPIRATION		CC姫工					不明	不明	不明	不明
東方TeaTime		CC姫工					不明	不明	不明	不明
東方RPG-IZM		CC姫工					不明	不明	不明	不明
東方DanceFloor		CC姫工					不明	不明	不明	不明
EnD ⇔ StarT		Atainchi Records					EnD ⇔ StarT		https://music.youtube.com/browse/MPREb_gJwP7puj8vW	https://music.youtube.com/watch?v=
となりのゆめがたり		Atainchi Records					不明	不明	不明	不明
夜に降り立つ		Atainchi Records					夜に降り立つ		https://music.youtube.com/browse/MPREb_8LGAW5tUAmA	https://music.youtube.com/watch?v=
パラレルパレット		Atainchi Records					不明	不明	不明	不明
妖鳥、化猫、夜を逝く		Atainchi Records					不明	不明	不明	不明
Alexandrite Romance		Atainchi Records					Alexandrite Romance		https://music.youtube.com/browse/MPREb_WGwuH6yzpfI	https://music.youtube.com/watch?v=
東方インストアレンジ Vol.1		Art be Free					不明	不明	不明	不明
Last Melody		Angelicca					不明	不明	不明	不明
Brilliance		Angelicca					Brilliance		https://music.youtube.com/browse/MPREb_99q1TjE4ALI	https://music.youtube.com/watch?v=
Daybreak		Angelicca					Daybreak		https://music.youtube.com/browse/MPREb_gUp5By3u7Os	https://music.youtube.com/watch?v=
Mare		Angelicca					Mare		https://music.youtube.com/browse/MPREb_NHvfrHQIPoS	https://music.youtube.com/watch?v=
Tailwind		Angelicca					Tailwind		https://music.youtube.com/browse/MPREb_8qzC3MQP1Zv	https://music.youtube.com/watch?v=
Meteoroid		Angelicca					不明	不明	不明	不明
Crescent		Angelicca					Crescent		https://music.youtube.com/browse/MPREb_sTRyJ8dEMZO	https://music.youtube.com/watch?v=
秘封草子　～ Obsolete Lesedrama		幽幻魁舎アルテンベルク					秘封草子 (Obsolete Lesedrama)		https://music.youtube.com/browse/MPREb_3unug5jpq4I	https://music.youtube.com/watch?v=
東方空宴歌-KURENAI-		領域ZERO					東方空宴歌-KURENAI-		https://music.youtube.com/browse/MPREb_dle9HzdVTma	https://music.youtube.com/watch?v=
東方空宴歌sideB		領域ZERO					東方空宴歌sideB		https://music.youtube.com/browse/MPREb_F9udXQbzyu8	https://music.youtube.com/watch?v=
東方空宴歌-EVER-		領域ZERO					東方空宴歌-EVER-		https://music.youtube.com/browse/MPREb_LbPRSSpelyQ	https://music.youtube.com/watch?v=
東方空宴歌-UTAGE-		領域ZERO					東方空宴歌-UTAGE-		https://music.youtube.com/browse/MPREb_8G9YwV59wQr	https://music.youtube.com/watch?v=
東方空宴歌-SAI-		領域ZERO					東方空宴歌-SAI-		https://music.youtube.com/browse/MPREb_x9sNQMeSNar	https://music.youtube.com/watch?v=
東方空宴歌sideA		領域ZERO					東方空宴歌sideA		https://music.youtube.com/browse/MPREb_JuYELe31CmV	https://music.youtube.com/watch?v=
東方空宴歌-NEVER-		領域ZERO					東方空宴歌-NEVER-		https://music.youtube.com/browse/MPREb_UmxDGJbwlDp	https://music.youtube.com/watch?v=
東方空宴歌-HAYATE-		領域ZERO					東方空宴歌-HAYATE-		https://music.youtube.com/browse/MPREb_rYcuar3Sr4x	https://music.youtube.com/watch?v=
STARDUST DREAMS 東方スカイファイト・サウンドトラック		領域ZERO					不明	不明	不明	不明
東方空宴歌-CLIMAX-		領域ZERO					東方空宴歌-CLIMAX-		https://music.youtube.com/browse/MPREb_aYkfC9xGol4	https://music.youtube.com/watch?v=
AGGRESSIVE CHRONICLE		AGGRESSIVE BEAT CIRCLE					AGGRESSIVE CHRONICLE		https://music.youtube.com/browse/MPREb_FgP6oZjYM7V	https://music.youtube.com/watch?v=
SCARLET FICTION		Project RIOSS					SCARLET FICTION		https://music.youtube.com/browse/MPREb_jRrAYYttgjm	https://music.youtube.com/watch?v=
Lotus Land St.		monoROSETTA					Lotus Land St.		https://music.youtube.com/browse/MPREb_ef1QwRIWPdG	https://music.youtube.com/watch?v=
Sweet Beat TV		monoROSETTA					Sweet Beat TV		https://music.youtube.com/browse/MPREb_fmDvF0GhrYV	https://music.youtube.com/watch?v=
強敵 -EXTRA BOSS-		SOUND HOLIC					強敵 -EXTRA BOSS-		https://music.youtube.com/browse/MPREb_qv4bnGlzNrb	https://music.youtube.com/watch?v=
東風谷 -KOCHIYA-		SOUND HOLIC					東風谷 -KOCHIYA-		https://music.youtube.com/browse/MPREb_KLJJOaRnPKr	https://music.youtube.com/watch?v=
天 -TEN-		SOUND HOLIC					天 -TEN-		https://music.youtube.com/browse/MPREb_xE5ZRQCmnMY	https://music.youtube.com/watch?v=
魂魄 -KONPAKU-		SOUND HOLIC					魂魄 -KONPAKU-		https://music.youtube.com/browse/MPREb_SrnYYN1tmZn	https://music.youtube.com/watch?v=
強敵 -LAST BOSS-		SOUND HOLIC					強敵 -LAST BOSS-		https://music.youtube.com/browse/MPREb_FDr0yslyAvn	https://music.youtube.com/watch?v=
地霊 -CHIREI-		SOUND HOLIC					地霊 -CHIREI-		https://music.youtube.com/browse/MPREb_MjdyK6L8BAz	https://music.youtube.com/watch?v=
十六夜 -IZAYOI-		SOUND HOLIC					十六夜 -IZAYOI-		https://music.youtube.com/browse/MPREb_7hrblIrTfZ6	https://music.youtube.com/watch?v=
花映 -KAEI-		SOUND HOLIC					花映 -KAEI-		https://music.youtube.com/browse/MPREb_zV5wLtWw63G	https://music.youtube.com/watch?v=
霧雨 -KIRISAME-		SOUND HOLIC					霧雨 -KIRISAME-		https://music.youtube.com/browse/MPREb_adVKb9zNKWb	https://music.youtube.com/watch?v=
